_id,class,artists,name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,time_signature
5df4aa6cd3c89323b4aea89a,non-hit,Nicki Minaj Featuring Rihanna,Fly,0.0148,0.664,212920,0.848,0.000118,0.1,-4.926,0.0386,119.878,0.196,1,10,4
5df4aa6cd3c89323b4aea89b,non-hit,Vicci Martinez,Jolene,0.0172,0.487,210013,0.647,0.0,0.18,-5.89,0.0358,94.078,0.267,0,6,4
5df4aa6cd3c89323b4aea89c,non-hit,Enrique Iglesias Featuring Pitbull & The WAV.s,I Like How It Feels,0.333,0.709,217522,0.669,0.000295,0.0656,-7.934,0.0287,128.049,0.801,1,9,4
5df4aa6cd3c89323b4aea89d,non-hit,Tessanne Chin & Adam Levine,Let It Be,0.0747,0.474,216378,0.782,0.0,0.424,-4.546,0.04,144.002,0.368,1,0,4
5df4aa6cd3c89323b4aea89e,non-hit,Lady Gaga,G.U.Y.,0.0141,0.616,232667,0.919,0.0,0.117,-3.468,0.0401,110.008,0.572,0,5,4
5df4aa6cd3c89323b4aea89f,non-hit,Lady Gaga,Million Reasons,0.494,0.666,205280,0.423,0.0,0.106,-8.012,0.043,129.89,0.154,1,0,4
5df4aa6cd3c89323b4aea8a0,non-hit,gnash Featuring Johnny Yukon,Home,0.195,0.704,192508,0.518,0.0,0.16,-8.928,0.0901,79.827,0.527,1,9,4
5df4aa6cd3c89323b4aea8a1,non-hit,Big Sean,Jump Out The Window,0.136,0.747,213693,0.704,0.0,0.131,-6.743,0.0986,136.936,0.494,1,1,4
5df4aa6cd3c89323b4aea8a2,non-hit,G-Eazy & Kehlani,Good Life,0.00464,0.565,225526,0.771,0.0,0.0568,-5.22,0.213,168.385,0.573,1,1,4
5df4aa6cd3c89323b4aea8a3,non-hit,Carrie Underwood,Mama's Song,0.442,0.341,240240,0.659,0.0,0.096,-5.419,0.0357,79.987,0.269,1,2,4
5df4aa6cd3c89323b4aea8a4,non-hit,Muse,Neutron Star Collision (Love Is Forever),0.919,0.599,182602,0.386,0.83,0.235,-15.802,0.0482,108.002,0.0817,1,1,4
5df4aa6cd3c89323b4aea8a5,non-hit,My Chemical Romance,Na Na Na (Na Na Na Na Na Na Na Na Na),0.000264,0.411,205960,0.986,0.00148,0.371,-2.522,0.0583,165.981,0.649,0,8,4
5df4aa6cd3c89323b4aea8a6,non-hit,Kid Cudi,Mr. Rager,0.39,0.67,294227,0.726,0.882,0.14,-8.689,0.0272,102.003,0.581,1,7,4
5df4aa6cd3c89323b4aea8a7,non-hit,Martina McBride,I'm Gonna Love You Through It,0.317,0.432,227613,0.657,0.0,0.0893,-5.12,0.0304,142.528,0.259,1,5,4
5df4aa6cd3c89323b4aea8a8,non-hit,T.I.,Go Get It,0.00212,0.366,217520,0.667,0.0,0.398,-5.683,0.246,76.627,0.51,1,1,4
5df4aa6cd3c89323b4aea8a9,non-hit,Justin Bieber,Heartbreaker,0.156,0.572,262840,0.503,0.0,0.346,-7.334,0.0858,103.215,0.553,0,6,4
5df4aa6cd3c89323b4aea8aa,non-hit,The Black Keys,Fever,0.00378,0.609,246307,0.674,0.000302,0.129,-6.506,0.0355,127.541,0.743,0,9,4
5df4aa6cd3c89323b4aea8ab,hit,Rae Sremmurd,No Type,0.0158,0.891,200080,0.486,3.78e-06,0.0925,-7.803,0.159,125.01,0.239,1,6,4
5df4aa6cd3c89323b4aea8ac,non-hit,Fall Out Boy,Irresistible,0.071,0.487,206507,0.937,0.0,0.236,-3.123,0.11,164.996,0.445,1,2,4
5df4aa6cd3c89323b4aea8ad,non-hit,Dillon Francis & DJ Snake,Get Low,0.00233,0.458,213507,0.933,0.0233,0.491,-3.653,0.173,128.004,0.289,0,1,4
5df4aa6cd3c89323b4aea8ae,hit,Selena Gomez,Hands To Myself,0.0147,0.811,200680,0.499,2.44e-06,0.342,-7.161,0.118,111.016,0.466,0,5,4
5df4aa6cd3c89323b4aea8af,non-hit,Halsey,Not Afraid Anymore,0.00346,0.546,226787,0.734,4.94e-05,0.136,-6.991,0.0653,132.0,0.421,0,5,4
5df4aa6cd3c89323b4aea8b0,non-hit,Romeo Santos,Heroe Favorito,0.659,0.799,239824,0.655,0.0,0.135,-6.34,0.0485,128.038,0.82,1,1,4
5df4aa6cd3c89323b4aea8b1,non-hit,Meek Mill,Issues,0.167,0.784,211685,0.608,0.0,0.0871,-5.885,0.245,90.713,0.382,1,7,4
5df4aa6cd3c89323b4aea8b2,non-hit,Reik Featuring Ozuna & Wisin,Me Niego,0.0505,0.777,221653,0.782,0.0,0.64,-4.435,0.0907,94.023,0.773,0,0,4
5df4aa6cd3c89323b4aea8b3,non-hit,Ciara,Level Up,0.0142,0.746,204150,0.825,0.0107,0.121,-4.666,0.169,152.914,0.584,1,1,4
5df4aa6cd3c89323b4aea8b4,non-hit,Victorious Cast Featuring Victoria Justice,Freak The Freak Out,0.00129,0.689,234480,0.858,0.0,0.0988,-3.185,0.061,140.022,0.51,1,5,4
5df4aa6cd3c89323b4aea8b5,non-hit,DJ Khaled Featuring Kanye West & Rick Ross,I Wish You Would,0.0497,0.705,237347,0.873,0.0,0.342,-1.311,0.0504,141.973,0.619,1,5,4
5df4aa6cd3c89323b4aea8b6,non-hit,Imagine Dragons,Monster,0.167,0.472,249493,0.774,0.000278,0.132,-5.383,0.0824,179.942,0.443,1,3,4
5df4aa6cd3c89323b4aea8b7,non-hit,Avril Lavigne Featuring Chad Kroeger,Let Me Go,0.212,0.385,267973,0.654,0.0,0.136,-6.635,0.0342,164.196,0.125,1,4,3
5df4aa6cd3c89323b4aea8b8,hit,Nick Jonas,Jealous,0.0132,0.684,222187,0.71,0.0,0.444,-3.614,0.0779,93.007,0.451,0,11,4
5df4aa6cd3c89323b4aea8b9,non-hit,Bea Miller,Fire N Gold,0.00473,0.543,211573,0.859,0.0,0.336,-5.373,0.0449,144.01,0.328,1,6,4
5df4aa6cd3c89323b4aea8ba,non-hit,Gucci Mane & Nicki Minaj,Make Love,0.00528,0.972,300160,0.563,0.00257,0.111,-6.983,0.156,129.984,0.217,1,11,4
5df4aa6cd3c89323b4aea8bb,non-hit,Lorde,Liability,0.92,0.587,171728,0.229,0.0,0.1,-11.254,0.128,75.67,0.379,0,10,4
5df4aa6cd3c89323b4aea8bc,non-hit,Martin Garrix Featuring Khalid,Ocean,0.584,0.506,216420,0.693,9.58e-05,0.0891,-7.265,0.0412,139.912,0.221,0,0,4
5df4aa6cd3c89323b4aea8bd,non-hit,U2,Magnificent,0.00012,0.529,324013,0.715,0.497,0.112,-6.065,0.0348,114.973,0.592,0,6,4
5df4aa6cd3c89323b4aea8be,non-hit,DAY26 Featuring P. Diddy & Yung Joc,Imma Put It On Her,0.0275,0.598,264653,0.905,0.0,0.172,-5.095,0.176,143.015,0.645,1,7,4
5df4aa6cd3c89323b4aea8bf,non-hit,The Fray,Heartless,0.675,0.394,255907,0.693,0.0,0.115,-6.993,0.0938,164.004,0.433,1,9,4
5df4aa6cd3c89323b4aea8c0,non-hit,Justin Bieber,Down To Earth,0.432,0.543,245760,0.718,0.0,0.437,-4.795,0.0268,82.003,0.155,1,2,4
5df4aa6cd3c89323b4aea8c1,non-hit,Asher Roth,G.R.I.N.D. (Get Ready It's A New Day),0.0214,0.673,218880,0.84,0.00259,0.321,-4.81,0.0535,123.077,0.398,1,0,4
5df4aa6cd3c89323b4aea8c2,non-hit,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Monster,0.00244,0.628,378893,0.692,0.013,0.668,-5.64,0.202,124.791,0.0964,1,2,5
5df4aa6cd3c89323b4aea8c3,non-hit,Lady Gaga,Marry The Night,0.00104,0.614,264520,0.879,0.00438,0.41,-4.422,0.056,131.092,0.407,1,0,4
5df4aa6cd3c89323b4aea8c4,hit,Luke Bryan,Drunk On You,0.178,0.558,213547,0.872,0.0,0.173,-4.401,0.0449,143.971,0.472,1,9,4
5df4aa6cd3c89323b4aea8c5,non-hit,Lil Wayne Featuring Drake & Jadakiss,It's Good,0.0244,0.666,241467,0.715,0.0,0.119,-7.292,0.156,85.356,0.1,1,8,5
5df4aa6cd3c89323b4aea8c6,non-hit,50 Cent Featuring Dr. Dre & Alicia Keys,New Day,0.0642,0.466,264840,0.828,0.0,0.04,-4.289,0.24,194.186,0.74,0,2,4
5df4aa6cd3c89323b4aea8c7,non-hit,Eli Young Band,Drunk Last Night,0.052,0.528,219213,0.856,0.0,0.0988,-4.605,0.0351,87.019,0.572,1,7,4
5df4aa6cd3c89323b4aea8c8,non-hit,Christina Grimmie,How To Love,0.328,0.439,171819,0.626,5.36e-06,0.099,-5.205,0.037,140.125,0.254,1,10,4
5df4aa6cd3c89323b4aea8c9,hit,Mike Posner,I Took A Pill In Ibiza,0.0353,0.663,197933,0.713,7.68e-06,0.0843,-6.647,0.112,101.965,0.69,0,7,4
5df4aa6cd3c89323b4aea8ca,non-hit,Flo Rida Featuring Jason Derulo,Hello Friday,0.0188,0.768,201238,0.881,3.65e-06,0.298,-4.392,0.113,99.98,0.502,0,9,4
5df4aa6cd3c89323b4aea8cb,non-hit,Frank Ocean,Nikes,0.695,0.543,314075,0.394,0.000239,0.108,-9.637,0.0864,137.811,0.118,1,8,4
5df4aa6cd3c89323b4aea8cc,non-hit,twenty one pilots,Nico And The Niners,0.0699,0.728,225040,0.602,7.01e-06,0.318,-7.748,0.185,140.081,0.328,0,9,4
5df4aa6cd3c89323b4aea8cd,non-hit,"Metro Boomin Featuring Travis Scott, Kodak Black & 21 Savage",No More,0.413,0.636,265120,0.501,0.0,0.339,-7.26,0.329,82.309,0.196,0,11,4
5df4aa6cd3c89323b4aea8ce,non-hit,Sugarland,Little Miss,0.0959,0.351,271267,0.797,4.12e-05,0.157,-4.286,0.0379,129.14,0.243,1,11,5
5df4aa6cd3c89323b4aea8cf,non-hit,Demi Lovato,Made In The USA,0.000875,0.576,196093,0.86,0.0,0.316,-3.913,0.0394,87.461,0.594,1,8,4
5df4aa6cd3c89323b4aea8d0,non-hit,Breaking Benjamin,Failure,2.99e-05,0.462,214853,0.89,0.00909,0.0685,-4.853,0.0382,155.008,0.383,1,1,4
5df4aa6cd3c89323b4aea8d1,non-hit,Eminem Featuring Gwen Stefani,Kings Never Die,0.0275,0.771,296133,0.896,0.0,0.204,-5.289,0.129,112.505,0.0593,0,4,3
5df4aa6cd3c89323b4aea8d2,non-hit,Rihanna,Kiss It Better,0.272,0.619,253080,0.806,0.0,0.0671,-4.8,0.0483,95.0,0.877,0,3,4
5df4aa6cd3c89323b4aea8d3,non-hit,Frank Ocean,Ivy,0.782,0.567,249191,0.388,0.000309,0.248,-9.579,0.0384,116.362,0.452,0,9,4
5df4aa6cd3c89323b4aea8d4,hit,KYLE Featuring Lil Yachty,iSpy,0.378,0.746,253107,0.653,0.0,0.229,-6.745,0.289,75.016,0.672,1,7,4
5df4aa6cd3c89323b4aea8d5,non-hit,RiceGum Featuring Alissa Violet,Its Every Night Sis,0.0244,0.887,155193,0.784,0.0,0.112,-5.598,0.199,98.984,0.408,1,8,4
5df4aa6cd3c89323b4aea8d6,non-hit,Kane Brown,Found You,0.0528,0.46,191733,0.821,0.0,0.0818,-5.333,0.0404,164.144,0.438,0,4,4
5df4aa6cd3c89323b4aea8d7,non-hit,WALK THE MOON,One Foot,0.00754,0.582,261373,0.821,2.1e-06,0.818,-4.861,0.0365,100.025,0.468,1,0,4
5df4aa6cd3c89323b4aea8d8,non-hit,Troye Sivan,My My My!,0.00407,0.701,204727,0.458,0.000151,0.045,-7.749,0.0836,102.967,0.482,1,1,4
5df4aa6cd3c89323b4aea8d9,non-hit,Bhad Bhabie Featuring Lil Yachty,Gucci Flip Flops,0.0351,0.82,151851,0.603,0.0159,0.122,-7.18,0.308,159.976,0.177,1,8,4
5df4aa6cd3c89323b4aea8da,non-hit,XXXTENTACION,Hope,0.661,0.592,110886,0.457,0.000331,0.146,-6.081,0.0603,146.04,0.225,0,9,4
5df4aa6cd3c89323b4aea8db,non-hit,Logic Featuring Ryan Tedder,One Day,0.139,0.546,198107,0.871,8.28e-05,0.104,-5.81,0.148,189.723,0.303,1,10,4
5df4aa6cd3c89323b4aea8dc,non-hit,Derez De'Shon,Hardaway,0.118,0.537,236032,0.518,0.0,0.146,-5.987,0.188,132.527,0.427,1,1,4
5df4aa6cd3c89323b4aea8dd,non-hit,Jay Z Kanye West,Gotta Have It,0.411,0.74,140747,0.574,0.0,0.262,-6.938,0.245,149.762,0.33,1,4,4
5df4aa6cd3c89323b4aea8de,non-hit,YFN Lucci Featuring Migos & Trouble,Key To The Streets,0.123,0.768,281987,0.687,0.0,0.113,-5.454,0.113,140.064,0.294,0,6,4
5df4aa6cd3c89323b4aea8df,non-hit,Shakira Featuring Dizzee Rascal,Loca,0.342,0.8,183693,0.692,1.92e-06,0.0554,-5.57,0.0614,112.002,0.917,0,9,4
5df4aa6cd3c89323b4aea8e0,non-hit,Drake,Legend,0.0269,0.712,241853,0.563,0.0,0.0776,-7.573,0.071,100.093,0.299,1,1,4
5df4aa6cd3c89323b4aea8e1,non-hit,Andy Grammer,Good To Be Alive (Hallelujah),0.0349,0.797,189098,0.896,0.0,0.635,-3.678,0.0512,120.037,0.685,1,5,4
5df4aa6cd3c89323b4aea8e2,non-hit,DJ Luke Nasty,Might Be,0.378,0.448,210704,0.782,0.0,0.114,-6.766,0.458,74.037,0.694,0,9,4
5df4aa6cd3c89323b4aea8e3,non-hit,Big Sean,Guap,0.322,0.65,271760,0.741,0.0,0.422,-5.842,0.184,146.175,0.575,1,1,4
5df4aa6cd3c89323b4aea8e4,non-hit,Kreayshawn,Gucci Gucci,0.165,0.712,187840,0.924,1.77e-05,0.906,-2.802,0.0683,77.508,0.901,0,10,4
5df4aa6cd3c89323b4aea8e5,non-hit,Birdman Featuring Lil Wayne,Fire Flame,0.000679,0.652,260413,0.7,0.0,0.184,-2.908,0.139,148.119,0.628,0,8,4
5df4aa6cd3c89323b4aea8e6,non-hit,French Montana Featuring Drake,No Shopping,0.0144,0.895,227727,0.491,0.000988,0.143,-10.261,0.246,83.505,0.249,0,10,4
5df4aa6cd3c89323b4aea8e7,non-hit,Mike Jones,Next To You,0.324,0.65,221933,0.753,0.0,0.307,-4.745,0.0632,82.478,0.616,0,2,4
5df4aa6cd3c89323b4aea8e8,non-hit,French Montana Featuring Kodak Black,Lockjaw,0.0411,0.615,223147,0.648,0.0,0.277,-3.792,0.22,169.912,0.26,0,5,4
5df4aa6cd3c89323b4aea8e9,non-hit,Nico & Vinz,In Your Arms,0.299,0.431,205800,0.81,0.0,0.249,-6.051,0.0958,110.118,0.674,1,7,4
5df4aa6cd3c89323b4aea8ea,hit,Kanye West,Heartless,0.0515,0.79,211000,0.647,0.0,0.248,-5.983,0.136,87.999,0.654,0,10,4
5df4aa6cd3c89323b4aea8eb,hit,The Wanted,Glad You Came,0.056,0.61,198187,0.841,9.85e-06,0.118,-4.579,0.0692,126.889,0.431,0,7,4
5df4aa6cd3c89323b4aea8ec,hit,Lil Pump,Gucci Gang,0.239,0.936,124056,0.523,0.0,0.117,-6.71,0.0597,119.889,0.699,1,5,4
5df4aa6cd3c89323b4aea8ed,hit,The All-American Rejects,Gives You Hell,0.0159,0.718,213107,0.691,0.0,0.0627,-6.44,0.0387,100.008,0.552,1,4,4
5df4aa6cd3c89323b4aea8ee,hit,Enrique Iglesias Featuring Pitbull,I Like It,0.0209,0.646,231787,0.94,0.0,0.0691,-2.856,0.0838,129.011,0.704,0,10,4
5df4aa6cd3c89323b4aea8ef,non-hit,Sheck Wes,Mo Bamba,0.194,0.729,183907,0.625,0.00986,0.248,-5.266,0.0315,146.034,0.261,1,4,4
5df4aa6cd3c89323b4aea8f0,hit,Beyonce,If I Were A Boy,0.107,0.632,249147,0.518,0.0,0.354,-6.126,0.0313,90.007,0.427,1,6,4
5df4aa6cd3c89323b4aea8f1,hit,Pitbull Featuring Christina Aguilera,Feel This Moment,0.039,0.673,229507,0.758,0.0,0.341,-3.632,0.158,135.956,0.542,1,7,4
5df4aa6cd3c89323b4aea8f2,hit,Bobby Shmurda,Hot Boy,0.042,0.859,194561,0.5,1.6e-05,0.0616,-7.628,0.347,83.981,0.186,1,9,4
5df4aa6cd3c89323b4aea8f3,hit,Dev,In The Dark,0.00358,0.736,226227,0.823,0.000914,0.33,-4.231,0.0675,124.954,0.442,1,8,4
5df4aa6cd3c89323b4aea8f4,hit,Young Money,Every Girl,0.00316,0.632,315320,0.73,0.0,0.397,-5.895,0.245,76.067,0.762,0,6,4
5df4aa6cd3c89323b4aea8f5,hit,Usher Featuring Juicy J,I Don't Mind,0.205,0.87,251989,0.464,0.0,0.0902,-8.337,0.178,112.974,0.457,1,4,4
5df4aa6cd3c89323b4aea8f6,hit,Calvin Harris,Feel So Close,0.000972,0.707,206413,0.924,0.00703,0.204,-2.842,0.031,127.937,0.919,1,7,4
5df4aa6cd3c89323b4aea8f7,hit,Ne-Yo,Mad,0.661,0.727,254533,0.649,0.0,0.111,-5.356,0.0338,129.992,0.669,1,0,4
5df4aa6cd3c89323b4aea8f8,hit,Nicki Minaj Featuring Drake,Moment 4 Life,0.406,0.68,279307,0.882,0.0,0.241,-3.883,0.236,97.943,0.386,1,11,4
5df4aa6cd3c89323b4aea8f9,hit,Idina Menzel,Let It Go,0.558,0.541,223840,0.485,0.0,0.12,-6.85,0.031,136.956,0.369,1,8,4
5df4aa6cd3c89323b4aea8fa,hit,Rixton,Me And My Broken Heart,0.00489,0.545,193733,0.783,0.0,0.132,-4.261,0.0345,174.084,0.551,0,5,4
5df4aa6cd3c89323b4aea8fb,hit,Julia Michaels,Issues,0.401,0.728,176320,0.415,0.0,0.0616,-6.852,0.0639,114.145,0.455,1,8,4
5df4aa6cd3c89323b4aea8fc,hit,Kelly Clarkson,I Do Not Hook Up,0.00098,0.502,200347,0.938,0.0,0.318,-3.114,0.13,144.077,0.35,1,9,4
5df4aa6cd3c89323b4aea8fd,hit,Cee Lo Green,F**k You! (Forget You),0.187,0.689,223067,0.836,0.0,0.162,-6.058,0.0559,127.411,0.749,1,0,4
5df4aa6cd3c89323b4aea8fe,hit,Marian Hill,Down,0.675,0.678,197773,0.357,0.00569,0.124,-14.712,0.128,113.301,0.0661,0,0,5
5df4aa6cd3c89323b4aea8ff,hit,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,0.000813,0.645,229670,0.705,0.0,0.128,-5.008,0.299,137.133,0.376,1,1,4
5df4aa6cd3c89323b4aea900,non-hit,Michael Jackson Duet With Akon,Hold My Hand,0.191,0.606,212227,0.72,0.0,0.108,-5.842,0.0374,90.017,0.381,1,1,4
5df4aa6cd3c89323b4aea901,non-hit,Bandit Gang Marco Featuring Dro,Nasty,0.0164,0.883,189884,0.486,0.0,0.461,-8.175,0.271,134.985,0.462,1,11,4
5df4aa6cd3c89323b4aea902,hit,Shawn Mendes & Camila Cabello,I Know What You Did Last Summer,0.104,0.695,223853,0.761,0.0,0.147,-4.582,0.0864,113.965,0.745,0,9,4
5df4aa6cd3c89323b4aea903,non-hit,Hillsong UNITED,Oceans (Where Feet May Fail),0.508,0.262,535963,0.361,0.00268,0.108,-10.187,0.0333,126.784,0.056,1,2,4
5df4aa6cd3c89323b4aea904,non-hit,YG Featuring A$AP Rocky,Handgun,0.0195,0.843,215533,0.546,0.0,0.374,-7.714,0.464,159.104,0.427,1,8,4
5df4aa6cd3c89323b4aea905,non-hit,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",Know No Better,0.132,0.738,225850,0.814,9.64e-06,0.126,-4.414,0.0999,119.041,0.483,0,7,4
5df4aa6cd3c89323b4aea906,non-hit,A$AP Rocky Featuring Rod Stewart x Miguel x Mark Ronson,Everyday,0.0101,0.394,260987,0.661,0.0,0.343,-8.684,0.193,149.822,0.335,1,4,4
5df4aa6cd3c89323b4aea907,non-hit,"will.i.am Featuring Miley Cyrus, French Montana, Wiz Khalifa & DJ Mustard",Feelin' Myself,0.0293,0.859,253547,0.533,0.0,0.138,-8.59,0.156,96.453,0.514,0,6,4
5df4aa6cd3c89323b4aea908,non-hit,The Black Keys,Gold On The Ceiling,0.00772,0.505,224333,0.833,7.9e-05,0.069,-4.632,0.0475,130.121,0.565,1,0,4
5df4aa6cd3c89323b4aea909,non-hit,Trace Adkins,Marry For Money,0.0418,0.607,183680,0.834,0.000355,0.421,-4.902,0.0856,125.924,0.687,1,4,4
5df4aa6cd3c89323b4aea90a,non-hit,Drake,No Tellin',0.543,0.823,310933,0.467,0.0,0.135,-10.394,0.301,95.024,0.618,0,0,4
5df4aa6cd3c89323b4aea90c,non-hit,George Strait,Give It All We Got Tonight,0.253,0.577,251333,0.649,5.03e-06,0.0798,-7.031,0.027,130.313,0.339,1,7,4
5df4aa6cd3c89323b4aea90d,non-hit,Brooks & Dunn Featuring Billy Gibbons,Honky Tonk Stomp,0.00413,0.633,181227,0.927,2.86e-05,0.21,-4.219,0.0631,97.955,0.674,1,9,4
5df4aa6cd3c89323b4aea90e,non-hit,Zara Larsson,Lush Life,0.133,0.694,201122,0.712,0.0,0.211,-3.923,0.046,98.022,0.799,0,7,4
5df4aa6cd3c89323b4aea90f,non-hit,Maren Morris,I Could Use A Love Song,0.214,0.638,196422,0.634,0.0,0.0866,-6.474,0.0468,92.097,0.473,1,6,4
5df4aa6cd3c89323b4aea910,hit,Disclosure Featuring Sam Smith,Latch,0.0178,0.729,255867,0.735,0.000193,0.089,-5.455,0.0919,121.986,0.544,1,1,4
5df4aa6cd3c89323b4aea911,non-hit,Jonas Blue Featuring Dakota,Fast Car,0.484,0.644,212424,0.57,0.0,0.299,-6.994,0.052,113.945,0.527,1,9,4
5df4aa6cd3c89323b4aea912,hit,Beyonce,Single Ladies (Put A Ring On It),0.0383,0.426,193213,0.584,0.0,0.188,-5.293,0.296,193.437,0.272,1,1,4
5df4aa6cd3c89323b4aea913,hit,Migos Featuring Lil Uzi Vert,Bad And Boujee,0.061,0.927,343150,0.665,0.0,0.123,-5.313,0.244,127.076,0.175,1,11,4
5df4aa6cd3c89323b4aea914,hit,Katy Perry,Roar,0.00487,0.554,223546,0.772,6.6e-06,0.354,-4.821,0.0418,179.984,0.455,0,7,4
5df4aa6cd3c89323b4aea915,hit,Drake,Best I Ever Had,0.0951,0.431,258760,0.894,0.0,0.188,-2.673,0.33,162.193,0.604,0,5,4
5df4aa6cd3c89323b4aea916,hit,LMFAO,Sexy And I Know It,0.1,0.707,199480,0.861,0.0,0.191,-4.225,0.316,130.021,0.795,1,7,4
5df4aa6cd3c89323b4aea917,hit,Lukas Graham,7 Years,0.287,0.765,237300,0.473,0.0,0.391,-5.829,0.0514,119.992,0.34,1,10,4
5df4aa6cd3c89323b4aea918,hit,Rihanna,Only Girl (In The World),0.102,0.786,235520,0.716,1.72e-05,0.0557,-4.253,0.0409,125.921,0.595,0,11,4
5df4aa6cd3c89323b4aea919,hit,Desiigner,Panda,0.0292,0.685,247867,0.731,0.0,0.369,-5.503,0.414,145.245,0.266,0,10,4
5df4aa6cd3c89323b4aea91a,hit,Flo Rida,Right Round,0.009,0.72,204640,0.672,0.0,0.232,-6.852,0.0551,124.986,0.705,1,7,4
5df4aa6cd3c89323b4aea91b,hit,Justin Timberlake Featuring JAY Z,Suit & Tie,0.103,0.795,326280,0.596,0.0,0.164,-3.799,0.219,101.985,0.357,0,11,4
5df4aa6cd3c89323b4aea91c,hit,Maroon 5,Animals,0.000185,0.279,231013,0.742,0.0,0.593,-6.46,0.0898,189.868,0.328,0,4,4
5df4aa6cd3c89323b4aea91d,hit,"Jay-Z, Rihanna & Kanye West",Run This Town,0.281,0.632,267520,0.924,0.0,0.263,-1.802,0.29,86.844,0.441,1,1,4
5df4aa6cd3c89323b4aea91e,hit,Jason Derulo Featuring 2 Chainz,Talk Dirty,0.0348,0.76,177685,0.652,0.0,0.307,-7.321,0.232,100.315,0.759,1,6,4
5df4aa6cd3c89323b4aea91f,hit,Nico & Vinz,Am I Wrong,0.162,0.725,247520,0.68,2.13e-06,0.158,-5.465,0.0306,119.939,0.76,1,8,4
5df4aa6cd3c89323b4aea920,hit,Iggy Azalea Featuring Rita Ora,Black Widow,0.192,0.743,209423,0.72,0.000386,0.109,-3.753,0.124,163.99,0.519,1,11,4
5df4aa6cd3c89323b4aea921,hit,Nicki Minaj,Super Bass,0.269,0.72,200013,0.861,5.11e-06,0.601,-4.339,0.209,126.991,0.669,1,11,4
5df4aa6cd3c89323b4aea922,hit,Mike Posner,Cooler Than Me,0.179,0.768,213293,0.82,0.0,0.704,-4.63,0.0475,129.969,0.625,0,7,4
5df4aa6cd3c89323b4aea923,hit,Ella Mai,Boo'd Up,0.0862,0.561,256064,0.779,0.0,0.078,-5.107,0.0531,81.965,0.235,0,10,4
5df4aa6cd3c89323b4aea924,hit,Jeremih,Birthday Sex,0.295,0.677,226507,0.523,0.0,0.151,-5.603,0.0439,60.02,0.446,0,7,4
5df4aa6cd3c89323b4aea925,hit,Lady Gaga,Paparazzi,0.111,0.763,208307,0.693,0.0,0.101,-3.973,0.0438,114.912,0.399,0,5,4
5df4aa6cd3c89323b4aea926,hit,Tyga,Rack City,0.0373,0.929,203200,0.339,1.96e-05,0.187,-10.881,0.371,98.986,0.273,1,1,4
5df4aa6cd3c89323b4aea927,hit,Hozier,Take Me To Church,0.634,0.566,241693,0.664,0.0,0.116,-5.303,0.0464,128.945,0.437,0,4,4
5df4aa6cd3c89323b4aea928,hit,Beyonce,Sweet Dreams,0.0895,0.694,208067,0.825,1.86e-05,0.0618,-5.986,0.111,121.949,0.788,1,1,4
5df4aa6cd3c89323b4aea929,hit,La Roux,Bulletproof,0.000441,0.674,205733,0.882,6.47e-05,0.068,-2.771,0.0477,123.016,0.682,0,3,4
5df4aa6cd3c89323b4aea92a,hit,Capital Cities,Safe And Sound,0.000176,0.655,192790,0.819,0.00374,0.104,-4.852,0.0316,117.956,0.766,1,0,5
5df4aa6cd3c89323b4aea92b,hit,Jon Bellion,All Time Low,0.0584,0.617,217603,0.567,0.0,0.0933,-4.188,0.0828,90.246,0.505,1,0,4
5df4aa6cd3c89323b4aea92c,hit,Trey Songz Featuring Fabolous,Say Aah,0.00453,0.724,207547,0.87,0.0,0.833,-3.614,0.113,93.01,0.81,0,1,4
5df4aa6cd3c89323b4aea92d,hit,Alessia Cara,Scars To Your Beautiful,0.0285,0.573,230227,0.739,0.0,0.111,-5.74,0.129,97.085,0.451,1,0,4
5df4aa6cd3c89323b4aea92e,hit,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,Bailando,0.0426,0.723,243413,0.777,3.68e-06,0.0451,-3.503,0.108,91.017,0.961,1,7,4
5df4aa6cd3c89323b4aea92f,hit,Tove Lo,Talking Body,0.0966,0.736,238427,0.761,0.0,0.0823,-5.449,0.0338,119.999,0.114,0,4,4
5df4aa6cd3c89323b4aea930,hit,Akon Featuring Colby O'Donis & Kardinal Offishall,Beautiful,0.122,0.743,312987,0.948,0.0,0.112,-4.445,0.0893,130.024,0.614,0,0,4
5df4aa6cd3c89323b4aea931,hit,J. Cole Featuring Miguel,Power Trip,0.322,0.667,241160,0.61,0.000203,0.426,-7.054,0.217,99.991,0.465,1,1,4
5df4aa6cd3c89323b4aea932,hit,Florida Georgia Line Featuring Nelly,Cruise,0.0191,0.457,208960,0.948,0.0,0.0536,-3.364,0.0354,148.0,0.878,1,10,4
5df4aa6cd3c89323b4aea933,hit,Jessie J,Domino,0.0115,0.757,231693,0.547,0.0,0.0445,-4.573,0.0355,126.977,0.793,1,7,4
5df4aa6cd3c89323b4aea934,hit,Sam Hunt,Take Your Time,0.101,0.558,243707,0.719,0.0,0.212,-5.603,0.0419,158.031,0.483,1,11,4
